base,mode,module,version,dep_one,dep_one_version,dep_two,dep_two_version
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,HTTP::Message,6.44
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,HTTP::Message,6.46
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,HTTP::Date,6.05
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,HTTP::Date,6.06
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Net::HTTP,6.22
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Net::HTTP,6.23
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,HTML::Tagset,3.20
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,HTML::Tagset,3.24
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,HTML::Parser,3.81
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,HTML::Parser,3.83
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,JSON,4.10
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,JSON,4.11
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,JSON::PP,4.16
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,JSON::PP,4.17
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Cpanel::JSON::XS,4.35
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Cpanel::JSON::XS,4.39
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Types::Serialiser,1.01
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,common::sense,3.75
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,B::Hooks::EndOfScope,0.26
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,B::Hooks::EndOfScope,0.28
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Sub::Exporter,0.989
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Sub::Exporter,0.991
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Sub::Identify,0.14
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Sub::Quote,2.006006
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Sub::Quote,2.006008
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Class::Method::Modifiers,2.15
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Role::Tiny,2.002004
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Role::Tiny,2.002005
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Devel::StackTrace,2.04
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Devel::StackTrace,2.05
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Eval::Closure,0.14
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Package::Stash,0.39
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Package::Stash,0.40
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Params::Util,1.102
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Data::OptList,0.114
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,MRO::Compat,0.15
