"base","mode","module","version","dep_one","dep_one_version","dep_two","dep_two_version"
"perl:5.38","vary-two","Net::Gnip::Activity::Payload","0.3","LWP::UserAgent","6.83","XML::LibXML","0.91"
"perl:5.38","vary-two","Net::Gnip::Activity::Payload","0.3","LWP::UserAgent","5","XML::LibXML","0.91"
"perl:5.38","vary-two","Net::Gnip::Activity::Payload","0.3","DateTime::Format::Strptime","1.80","LWP::UserAgent","6.83"
"perl:5.38","vary-two","Net::Gnip::Activity::Payload","0.3","DateTime::Format::Strptime","1.80","LWP::UserAgent","5"
"perl:5.38","vary-two","Net::Gnip::Activity::Payload","0.3","DateTime::Format::Strptime","1.00","LWP::UserAgent","6.83"
"perl:5.38","vary-two","Net::Gnip::Activity::Payload","0.3","DateTime::Format::Strptime","1.00","LWP::UserAgent","5"
"perl:5.38","baseline","Module::Changes::Base","0.05","","","",""
"perl:5.38","vary-one","Module::Changes::Base","0.05","Test::Compile","v3.3.3","",""
"perl:5.38","vary-one","Module::Changes::Base","0.05","Test::Compile","0.01","",""
"perl:5.38","vary-one","Module::Changes::Base","0.05","Test::Differences","0.72","",""
"perl:5.38","vary-one","Module::Changes::Base","0.05","Test::Differences","0.2","",""
"perl:5.38","vary-one","Module::Changes::Base","0.05","Test::More","1.302222","",""
"perl:5.38","vary-one","Module::Changes::Base","0.05","Test::More","0.01","",""
"perl:5.38","vary-two","Module::Changes::Base","0.05","Test::Compile","v3.3.3","Test::Differences","0.72"
"perl:5.38","vary-two","Module::Changes::Base","0.05","Test::Compile","v3.3.3","Test::Differences","0.2"
"perl:5.38","vary-two","Module::Changes::Base","0.05","Test::Compile","0.01","Test::Differences","0.72"
"perl:5.38","vary-two","Module::Changes::Base","0.05","Test::Compile","0.01","Test::Differences","0.2"
"perl:5.38","vary-two","Module::Changes::Base","0.05","Test::Compile","v3.3.3","Test::More","1.302222"
"perl:5.38","vary-two","Module::Changes::Base","0.05","Test::Compile","v3.3.3","Test::More","0.01"
"perl:5.38","vary-two","Module::Changes::Base","0.05","Test::Compile","0.01","Test::More","1.302222"
"perl:5.38","vary-two","Module::Changes::Base","0.05","Test::Compile","0.01","Test::More","0.01"
"perl:5.38","vary-two","Module::Changes::Base","0.05","Test::Differences","0.72","Test::More","1.302222"
"perl:5.38","vary-two","Module::Changes::Base","0.05","Test::Differences","0.72","Test::More","0.01"
"perl:5.38","vary-two","Module::Changes::Base","0.05","Test::Differences","0.2","Test::More","1.302222"
"perl:5.38","vary-two","Module::Changes::Base","0.05","Test::Differences","0.2","Test::More","0.01"
"perl:5.38","baseline","re::engine::Hooks","0.06","","","",""
"perl:5.38","vary-one","re::engine::Hooks","0.06","ExtUtils::Depends","0.8002","",""
"perl:5.38","vary-one","re::engine::Hooks","0.06","ExtUtils::Depends","0.1","",""
"perl:5.38","vary-one","re::engine::Hooks","0.06","Test::More","1.302222","",""
"perl:5.38","vary-one","re::engine::Hooks","0.06","Test::More","0.01","",""
"perl:5.38","vary-one","re::engine::Hooks","0.06","File::Spec","3.75","",""
"perl:5.38","vary-one","re::engine::Hooks","0.06","File::Spec","3.00","",""
"perl:5.38","vary-two","re::engine::Hooks","0.06","ExtUtils::Depends","0.8002","Test::More","1.302222"
"perl:5.38","vary-two","re::engine::Hooks","0.06","ExtUtils::Depends","0.8002","Test::More","0.01"
"perl:5.38","vary-two","re::engine::Hooks","0.06","ExtUtils::Depends","0.1","Test::More","1.302222"
"perl:5.38","vary-two","re::engine::Hooks","0.06","ExtUtils::Depends","0.1","Test::More","0.01"
"perl:5.38","vary-two","re::engine::Hooks","0.06","ExtUtils::Depends","0.8002","File::Spec","3.75"
"perl:5.38","vary-two","re::engine::Hooks","0.06","ExtUtils::Depends","0.8002","File::Spec","3.00"
"perl:5.38","vary-two","re::engine::Hooks","0.06","ExtUtils::Depends","0.1","File::Spec","3.75"
"perl:5.38","vary-two","re::engine::Hooks","0.06","ExtUtils::Depends","0.1","File::Spec","3.00"
"perl:5.38","vary-two","re::engine::Hooks","0.06","File::Spec","3.75","Test::More","1.302222"
"perl:5.38","vary-two","re::engine::Hooks","0.06","File::Spec","3.00","Test::More","1.302222"
"perl:5.38","vary-two","re::engine::Hooks","0.06","File::Spec","3.75","Test::More","0.01"
"perl:5.38","vary-two","re::engine::Hooks","0.06","File::Spec","3.00","Test::More","0.01"
"perl:5.38","baseline","Egg::Plugin::Filter::Plugin::Japanese","3.14","","","",""
"perl:5.38","vary-one","Egg::Plugin::Filter::Plugin::Japanese","3.14","URI","5.35","",""
"perl:5.38","vary-one","Egg::Plugin::Filter::Plugin::Japanese","3.14","URI","0.01","",""
"perl:5.38","vary-one","Egg::Plugin::Filter::Plugin::Japanese","3.14","Class::Data::Inheritable","0.10","",""
"perl:5.38","vary-one","Egg::Plugin::Filter::Plugin::Japanese","3.14","Class::Data::Inheritable","0.02","",""
"perl:5.38","vary-one","Egg::Plugin::Filter::Plugin::Japanese","3.14","HTML::Mason","1.60","",""
"perl:5.38","vary-one","Egg::Plugin::Filter::Plugin::Japanese","3.14","HTML::Mason","0.1","",""
"perl:5.38","vary-two","Egg::Plugin::Filter::Plugin::Japanese","3.14","Class::Data::Inheritable","0.10","URI","5.35"
"perl:5.38","vary-two","Egg::Plugin::Filter::Plugin::Japanese","3.14","Class::Data::Inheritable","0.02","URI","5.35"
"perl:5.38","vary-two","Egg::Plugin::Filter::Plugin::Japanese","3.14","Class::Data::Inheritable","0.10","URI","0.01"
"perl:5.38","vary-two","Egg::Plugin::Filter::Plugin::Japanese","3.14","Class::Data::Inheritable","0.02","URI","0.01"
"perl:5.38","vary-two","Egg::Plugin::Filter::Plugin::Japanese","3.14","HTML::Mason","1.60","URI","5.35"
"perl:5.38","vary-two","Egg::Plugin::Filter::Plugin::Japanese","3.14","HTML::Mason","0.1","URI","5.35"
"perl:5.38","vary-two","Egg::Plugin::Filter::Plugin::Japanese","3.14","HTML::Mason","1.60","URI","0.01"
"perl:5.38","vary-two","Egg::Plugin::Filter::Plugin::Japanese","3.14","HTML::Mason","0.1","URI","0.01"
"perl:5.38","vary-two","Egg::Plugin::Filter::Plugin::Japanese","3.14","Class::Data::Inheritable","0.10","HTML::Mason","1.60"
"perl:5.38","vary-two","Egg::Plugin::Filter::Plugin::Japanese","3.14","Class::Data::Inheritable","0.10","HTML::Mason","0.1"
"perl:5.38","vary-two","Egg::Plugin::Filter::Plugin::Japanese","3.14","Class::Data::Inheritable","0.02","HTML::Mason","1.60"
"perl:5.38","vary-two","Egg::Plugin::Filter::Plugin::Japanese","3.14","Class::Data::Inheritable","0.02","HTML::Mason","0.1"
"perl:5.38","baseline","RDF::RDFa::Parser::InitialContext","1.097","","","",""
"perl:5.38","vary-one","RDF::RDFa::Parser::InitialContext","1.097","Scalar::Util","1.70","",""
"perl:5.38","vary-one","RDF::RDFa::Parser::InitialContext","1.097","Scalar::Util","0.10","",""
"perl:5.38","vary-one","RDF::RDFa::Parser::InitialContext","1.097","URI","5.35","",""
"perl:5.38","vary-one","RDF::RDFa::Parser::InitialContext","1.097","URI","0.01","",""
"perl:5.38","vary-one","RDF::RDFa::Parser::InitialContext","1.097","parent","0.244","",""
"perl:5.38","vary-one","RDF::RDFa::Parser::InitialContext","1.097","parent","0.215","",""
"perl:5.38","vary-two","RDF::RDFa::Parser::InitialContext","1.097","Scalar::Util","1.70","URI","5.35"
"perl:5.38","vary-two","RDF::RDFa::Parser::InitialContext","1.097","Scalar::Util","1.70","URI","0.01"
"perl:5.38","vary-two","RDF::RDFa::Parser::InitialContext","1.097","Scalar::Util","0.10","URI","5.35"
"perl:5.38","vary-two","RDF::RDFa::Parser::InitialContext","1.097","Scalar::Util","0.10","URI","0.01"
"perl:5.38","vary-two","RDF::RDFa::Parser::InitialContext","1.097","Scalar::Util","1.70","parent","0.244"
"perl:5.38","vary-two","RDF::RDFa::Parser::InitialContext","1.097","Scalar::Util","1.70","parent","0.215"
"perl:5.38","vary-two","RDF::RDFa::Parser::InitialContext","1.097","Scalar::Util","0.10","parent","0.244"
"perl:5.38","vary-two","RDF::RDFa::Parser::InitialContext","1.097","Scalar::Util","0.10","parent","0.215"
"perl:5.38","vary-two","RDF::RDFa::Parser::InitialContext","1.097","URI","5.35","parent","0.244"
"perl:5.38","vary-two","RDF::RDFa::Parser::InitialContext","1.097","URI","5.35","parent","0.215"
"perl:5.38","vary-two","RDF::RDFa::Parser::InitialContext","1.097","URI","0.01","parent","0.244"
"perl:5.38","vary-two","RDF::RDFa::Parser::InitialContext","1.097","URI","0.01","parent","0.215"
"perl:5.38","baseline","Net::LDNS::RR::RT","0.75","","","",""
"perl:5.38","vary-one","Net::LDNS::RR::RT","0.75","ExtUtils::ParseXS","3.63","",""
"perl:5.38","vary-one","Net::LDNS::RR::RT","0.75","ExtUtils::ParseXS","1.99","",""
"perl:5.38","vary-one","Net::LDNS::RR::RT","0.75","Devel::CheckLib","1.16","",""
"perl:5.38","vary-one","Net::LDNS::RR::RT","0.75","Devel::CheckLib","0.2","",""
"perl:5.38","vary-one","Net::LDNS::RR::RT","0.75","Devel::PPPort","3.68","",""
"perl:5.38","vary-one","Net::LDNS::RR::RT","0.75","Devel::PPPort","1.0004","",""
"perl:5.38","vary-two","Net::LDNS::RR::RT","0.75","Devel::CheckLib","1.16","ExtUtils::ParseXS","3.63"
"perl:5.38","vary-two","Net::LDNS::RR::RT","0.75","Devel::CheckLib","0.2","ExtUtils::ParseXS","3.63"
"perl:5.38","vary-two","Net::LDNS::RR::RT","0.75","Devel::CheckLib","1.16","ExtUtils::ParseXS","1.99"
"perl:5.38","vary-two","Net::LDNS::RR::RT","0.75","Devel::CheckLib","0.2","ExtUtils::ParseXS","1.99"
"perl:5.38","vary-two","Net::LDNS::RR::RT","0.75","Devel::PPPort","3.68","ExtUtils::ParseXS","3.63"
"perl:5.38","vary-two","Net::LDNS::RR::RT","0.75","Devel::PPPort","1.0004","ExtUtils::ParseXS","3.63"
"perl:5.38","vary-two","Net::LDNS::RR::RT","0.75","Devel::PPPort","3.68","ExtUtils::ParseXS","1.99"
"perl:5.38","vary-two","Net::LDNS::RR::RT","0.75","Devel::PPPort","1.0004","ExtUtils::ParseXS","1.99"
"perl:5.38","vary-two","Net::LDNS::RR::RT","0.75","Devel::CheckLib","1.16","Devel::PPPort","3.68"
"perl:5.38","vary-two","Net::LDNS::RR::RT","0.75","Devel::CheckLib","1.16","Devel::PPPort","1.0004"
"perl:5.38","vary-two","Net::LDNS::RR::RT","0.75","Devel::CheckLib","0.2","Devel::PPPort","3.68"
"perl:5.38","vary-two","Net::LDNS::RR::RT","0.75","Devel::CheckLib","0.2","Devel::PPPort","1.0004"
"perl:5.38","baseline","Locale::CLDR::Locales::Mn::Cyrl","v0.46.0","","","",""
"perl:5.38","vary-one","Locale::CLDR::Locales::Mn::Cyrl","v0.46.0","Test::Exception","0.43","",""
"perl:5.38","vary-one","Locale::CLDR::Locales::Mn::Cyrl","v0.46.0","Test::Exception","0.07","",""
"perl:5.38","vary-one","Locale::CLDR::Locales::Mn::Cyrl","v0.46.0","Test::More","1.302222","",""
"perl:5.38","vary-one","Locale::CLDR::Locales::Mn::Cyrl","v0.46.0","Test::More","0.01","",""
"perl:5.38","vary-one","Locale::CLDR::Locales::Mn::Cyrl","v0.46.0","ok","1.302222","",""
"perl:5.38","vary-one","Locale::CLDR::Locales::Mn::Cyrl","v0.46.0","ok","0.01","",""
"perl:5.38","vary-two","Locale::CLDR::Locales::Mn::Cyrl","v0.46.0","Test::Exception","0.43","Test::More","1.302222"
"perl:5.38","vary-two","Locale::CLDR::Locales::Mn::Cyrl","v0.46.0","Test::Exception","0.43","Test::More","0.01"
"perl:5.38","vary-two","Locale::CLDR::Locales::Mn::Cyrl","v0.46.0","Test::Exception","0.07","Test::More","1.302222"
"perl:5.38","vary-two","Locale::CLDR::Locales::Mn::Cyrl","v0.46.0","Test::Exception","0.07","Test::More","0.01"
"perl:5.38","vary-two","Locale::CLDR::Locales::Mn::Cyrl","v0.46.0","Test::Exception","0.43","ok","1.302222"
"perl:5.38","vary-two","Locale::CLDR::Locales::Mn::Cyrl","v0.46.0","Test::Exception","0.43","ok","0.01"
"perl:5.38","vary-two","Locale::CLDR::Locales::Mn::Cyrl","v0.46.0","Test::Exception","0.07","ok","1.302222"
